id,label,original_file_path,split,file_path
4313.jpg,1,res/images/4313.jpg,train,res/dataset/train/fake/4313.jpg
4314.jpg,0,res/images/4314.jpg,train,res/dataset/train/real/4314.jpg
4315.jpg,1,res/images/4315.jpg,train,res/dataset/train/fake/4315.jpg
4316.jpg,1,res/images/4316.jpg,valid,res/dataset/valid/fake/4316.jpg
4317.jpg,1,res/images/4317.jpg,valid,res/dataset/valid/fake/4317.jpg
4318.jpg,1,res/images/4318.jpg,train,res/dataset/train/fake/4318.jpg
4319.jpg,1,res/images/4319.jpg,test,res/dataset/test/fake/4319.jpg
4320.jpg,0,res/images/4320.jpg,train,res/dataset/train/real/4320.jpg
4321.jpg,1,res/images/4321.jpg,train,res/dataset/train/fake/4321.jpg
4322.jpg,1,res/images/4322.jpg,train,res/dataset/train/fake/4322.jpg
4323.jpg,0,res/images/4323.jpg,train,res/dataset/train/real/4323.jpg
4324.jpg,1,res/images/4324.jpg,train,res/dataset/train/fake/4324.jpg
4325.jpg,0,res/images/4325.jpg,train,res/dataset/train/real/4325.jpg
4326.jpg,1,res/images/4326.jpg,train,res/dataset/train/fake/4326.jpg
4327.jpg,1,res/images/4327.jpg,train,res/dataset/train/fake/4327.jpg
4328.jpg,0,res/images/4328.jpg,valid,res/dataset/valid/real/4328.jpg
4329.jpg,1,res/images/4329.jpg,train,res/dataset/train/fake/4329.jpg
4330.jpg,1,res/images/4330.jpg,train,res/dataset/train/fake/4330.jpg
4331.jpg,1,res/images/4331.jpg,test,res/dataset/test/fake/4331.jpg
4332.jpg,0,res/images/4332.jpg,train,res/dataset/train/real/4332.jpg
4333.jpg,0,res/images/4333.jpg,train,res/dataset/train/real/4333.jpg
4334.jpg,0,res/images/4334.jpg,valid,res/dataset/valid/real/4334.jpg
4335.jpg,1,res/images/4335.jpg,train,res/dataset/train/fake/4335.jpg
4336.jpg,0,res/images/4336.jpg,test,res/dataset/test/real/4336.jpg
4337.jpg,1,res/images/4337.jpg,train,res/dataset/train/fake/4337.jpg
4338.jpg,0,res/images/4338.jpg,train,res/dataset/train/real/4338.jpg
4339.jpg,1,res/images/4339.jpg,train,res/dataset/train/fake/4339.jpg
4340.jpg,1,res/images/4340.jpg,train,res/dataset/train/fake/4340.jpg
4341.jpg,1,res/images/4341.jpg,valid,res/dataset/valid/fake/4341.jpg
4342.jpg,0,res/images/4342.jpg,train,res/dataset/train/real/4342.jpg
4343.jpg,1,res/images/4343.jpg,train,res/dataset/train/fake/4343.jpg
4344.jpg,1,res/images/4344.jpg,train,res/dataset/train/fake/4344.jpg
4345.jpg,1,res/images/4345.jpg,train,res/dataset/train/fake/4345.jpg
4346.jpg,1,res/images/4346.jpg,train,res/dataset/train/fake/4346.jpg
4347.jpg,1,res/images/4347.jpg,test,res/dataset/test/fake/4347.jpg
4348.jpg,1,res/images/4348.jpg,train,res/dataset/train/fake/4348.jpg
4349.jpg,1,res/images/4349.jpg,train,res/dataset/train/fake/4349.jpg
4350.jpg,1,res/images/4350.jpg,train,res/dataset/train/fake/4350.jpg
4351.jpg,1,res/images/4351.jpg,train,res/dataset/train/fake/4351.jpg
4352.jpg,1,res/images/4352.jpg,train,res/dataset/train/fake/4352.jpg
4353.jpg,1,res/images/4353.jpg,train,res/dataset/train/fake/4353.jpg
4354.jpg,0,res/images/4354.jpg,train,res/dataset/train/real/4354.jpg
4355.jpg,1,res/images/4355.jpg,train,res/dataset/train/fake/4355.jpg
4356.jpg,1,res/images/4356.jpg,train,res/dataset/train/fake/4356.jpg
4357.jpg,0,res/images/4357.jpg,train,res/dataset/train/real/4357.jpg
4358.jpg,0,res/images/4358.jpg,train,res/dataset/train/real/4358.jpg
4359.jpg,0,res/images/4359.jpg,test,res/dataset/test/real/4359.jpg
4360.jpg,0,res/images/4360.jpg,train,res/dataset/train/real/4360.jpg
4361.jpg,1,res/images/4361.jpg,train,res/dataset/train/fake/4361.jpg
4362.jpg,1,res/images/4362.jpg,train,res/dataset/train/fake/4362.jpg
4363.jpg,1,res/images/4363.jpg,train,res/dataset/train/fake/4363.jpg
4364.jpg,0,res/images/4364.jpg,train,res/dataset/train/real/4364.jpg
4365.jpg,0,res/images/4365.jpg,train,res/dataset/train/real/4365.jpg
4366.jpg,1,res/images/4366.jpg,train,res/dataset/train/fake/4366.jpg
4367.jpg,1,res/images/4367.jpg,valid,res/dataset/valid/fake/4367.jpg
4368.jpg,0,res/images/4368.jpg,train,res/dataset/train/real/4368.jpg
4369.jpg,0,res/images/4369.jpg,train,res/dataset/train/real/4369.jpg
4370.jpg,0,res/images/4370.jpg,train,res/dataset/train/real/4370.jpg
4371.jpg,1,res/images/4371.jpg,valid,res/dataset/valid/fake/4371.jpg
4372.jpg,0,res/images/4372.jpg,train,res/dataset/train/real/4372.jpg
4373.jpg,0,res/images/4373.jpg,train,res/dataset/train/real/4373.jpg
4374.jpg,1,res/images/4374.jpg,train,res/dataset/train/fake/4374.jpg
4375.jpg,1,res/images/4375.jpg,train,res/dataset/train/fake/4375.jpg
4376.jpg,0,res/images/4376.jpg,train,res/dataset/train/real/4376.jpg
4377.jpg,0,res/images/4377.jpg,test,res/dataset/test/real/4377.jpg
4378.jpg,0,res/images/4378.jpg,train,res/dataset/train/real/4378.jpg
4379.jpg,0,res/images/4379.jpg,train,res/dataset/train/real/4379.jpg
4380.jpg,0,res/images/4380.jpg,test,res/dataset/test/real/4380.jpg
4381.jpg,0,res/images/4381.jpg,train,res/dataset/train/real/4381.jpg
4382.jpg,1,res/images/4382.jpg,train,res/dataset/train/fake/4382.jpg
4383.jpg,1,res/images/4383.jpg,train,res/dataset/train/fake/4383.jpg
4384.jpg,1,res/images/4384.jpg,train,res/dataset/train/fake/4384.jpg
4385.jpg,1,res/images/4385.jpg,train,res/dataset/train/fake/4385.jpg
4386.jpg,1,res/images/4386.jpg,train,res/dataset/train/fake/4386.jpg
4387.jpg,1,res/images/4387.jpg,train,res/dataset/train/fake/4387.jpg
4388.jpg,1,res/images/4388.jpg,train,res/dataset/train/fake/4388.jpg
4389.jpg,1,res/images/4389.jpg,train,res/dataset/train/fake/4389.jpg
4390.jpg,0,res/images/4390.jpg,valid,res/dataset/valid/real/4390.jpg
4391.jpg,0,res/images/4391.jpg,train,res/dataset/train/real/4391.jpg
4392.jpg,0,res/images/4392.jpg,valid,res/dataset/valid/real/4392.jpg
4393.jpg,0,res/images/4393.jpg,train,res/dataset/train/real/4393.jpg
4394.jpg,1,res/images/4394.jpg,train,res/dataset/train/fake/4394.jpg
4395.jpg,0,res/images/4395.jpg,train,res/dataset/train/real/4395.jpg
4396.jpg,1,res/images/4396.jpg,train,res/dataset/train/fake/4396.jpg
4397.jpg,0,res/images/4397.jpg,test,res/dataset/test/real/4397.jpg
4398.jpg,1,res/images/4398.jpg,train,res/dataset/train/fake/4398.jpg
4399.jpg,0,res/images/4399.jpg,test,res/dataset/test/real/4399.jpg
4400.jpg,1,res/images/4400.jpg,train,res/dataset/train/fake/4400.jpg
4401.jpg,1,res/images/4401.jpg,train,res/dataset/train/fake/4401.jpg
4402.jpg,1,res/images/4402.jpg,train,res/dataset/train/fake/4402.jpg
4403.jpg,1,res/images/4403.jpg,train,res/dataset/train/fake/4403.jpg
4404.jpg,1,res/images/4404.jpg,train,res/dataset/train/fake/4404.jpg
4405.jpg,1,res/images/4405.jpg,train,res/dataset/train/fake/4405.jpg
4406.jpg,0,res/images/4406.jpg,train,res/dataset/train/real/4406.jpg
4407.jpg,1,res/images/4407.jpg,train,res/dataset/train/fake/4407.jpg
4408.jpg,0,res/images/4408.jpg,train,res/dataset/train/real/4408.jpg
4409.jpg,0,res/images/4409.jpg,train,res/dataset/train/real/4409.jpg
4410.jpg,0,res/images/4410.jpg,train,res/dataset/train/real/4410.jpg
4411.jpg,0,res/images/4411.jpg,train,res/dataset/train/real/4411.jpg
4412.jpg,1,res/images/4412.jpg,train,res/dataset/train/fake/4412.jpg
4413.jpg,1,res/images/4413.jpg,train,res/dataset/train/fake/4413.jpg
4414.jpg,0,res/images/4414.jpg,train,res/dataset/train/real/4414.jpg
4415.jpg,1,res/images/4415.jpg,train,res/dataset/train/fake/4415.jpg
4416.jpg,0,res/images/4416.jpg,train,res/dataset/train/real/4416.jpg
4417.jpg,0,res/images/4417.jpg,train,res/dataset/train/real/4417.jpg
4418.jpg,0,res/images/4418.jpg,train,res/dataset/train/real/4418.jpg
4419.jpg,1,res/images/4419.jpg,test,res/dataset/test/fake/4419.jpg
4420.jpg,0,res/images/4420.jpg,train,res/dataset/train/real/4420.jpg
4421.jpg,1,res/images/4421.jpg,train,res/dataset/train/fake/4421.jpg
4422.jpg,1,res/images/4422.jpg,train,res/dataset/train/fake/4422.jpg
4423.jpg,1,res/images/4423.jpg,train,res/dataset/train/fake/4423.jpg
4424.jpg,0,res/images/4424.jpg,train,res/dataset/train/real/4424.jpg
4425.jpg,0,res/images/4425.jpg,train,res/dataset/train/real/4425.jpg
4426.jpg,1,res/images/4426.jpg,train,res/dataset/train/fake/4426.jpg
4427.jpg,1,res/images/4427.jpg,train,res/dataset/train/fake/4427.jpg
4428.jpg,0,res/images/4428.jpg,train,res/dataset/train/real/4428.jpg
4429.jpg,0,res/images/4429.jpg,train,res/dataset/train/real/4429.jpg
4430.jpg,1,res/images/4430.jpg,train,res/dataset/train/fake/4430.jpg
4431.jpg,1,res/images/4431.jpg,train,res/dataset/train/fake/4431.jpg
4432.jpg,1,res/images/4432.jpg,train,res/dataset/train/fake/4432.jpg
4433.jpg,1,res/images/4433.jpg,train,res/dataset/train/fake/4433.jpg
4434.jpg,0,res/images/4434.jpg,train,res/dataset/train/real/4434.jpg
4435.jpg,0,res/images/4435.jpg,train,res/dataset/train/real/4435.jpg
4436.jpg,0,res/images/4436.jpg,train,res/dataset/train/real/4436.jpg
4437.jpg,1,res/images/4437.jpg,valid,res/dataset/valid/fake/4437.jpg
4438.jpg,0,res/images/4438.jpg,train,res/dataset/train/real/4438.jpg
4439.jpg,0,res/images/4439.jpg,train,res/dataset/train/real/4439.jpg
4440.jpg,0,res/images/4440.jpg,train,res/dataset/train/real/4440.jpg
4441.jpg,1,res/images/4441.jpg,train,res/dataset/train/fake/4441.jpg
4442.jpg,0,res/images/4442.jpg,valid,res/dataset/valid/real/4442.jpg
4443.jpg,0,res/images/4443.jpg,train,res/dataset/train/real/4443.jpg
4444.jpg,1,res/images/4444.jpg,train,res/dataset/train/fake/4444.jpg
4445.jpg,0,res/images/4445.jpg,train,res/dataset/train/real/4445.jpg
4446.jpg,1,res/images/4446.jpg,test,res/dataset/test/fake/4446.jpg
4447.jpg,1,res/images/4447.jpg,train,res/dataset/train/fake/4447.jpg
4448.jpg,1,res/images/4448.jpg,test,res/dataset/test/fake/4448.jpg
4449.jpg,1,res/images/4449.jpg,train,res/dataset/train/fake/4449.jpg
4450.jpg,0,res/images/4450.jpg,train,res/dataset/train/real/4450.jpg
4451.jpg,0,res/images/4451.jpg,valid,res/dataset/valid/real/4451.jpg
4452.jpg,1,res/images/4452.jpg,train,res/dataset/train/fake/4452.jpg
4453.jpg,1,res/images/4453.jpg,train,res/dataset/train/fake/4453.jpg
4454.jpg,0,res/images/4454.jpg,train,res/dataset/train/real/4454.jpg
4455.jpg,1,res/images/4455.jpg,train,res/dataset/train/fake/4455.jpg
4456.jpg,0,res/images/4456.jpg,train,res/dataset/train/real/4456.jpg
4457.jpg,1,res/images/4457.jpg,train,res/dataset/train/fake/4457.jpg
4458.jpg,0,res/images/4458.jpg,test,res/dataset/test/real/4458.jpg
4459.jpg,1,res/images/4459.jpg,train,res/dataset/train/fake/4459.jpg
4460.jpg,0,res/images/4460.jpg,valid,res/dataset/valid/real/4460.jpg
4461.jpg,0,res/images/4461.jpg,train,res/dataset/train/real/4461.jpg
4462.jpg,1,res/images/4462.jpg,valid,res/dataset/valid/fake/4462.jpg
4463.jpg,1,res/images/4463.jpg,test,res/dataset/test/fake/4463.jpg
4464.jpg,1,res/images/4464.jpg,train,res/dataset/train/fake/4464.jpg
4465.jpg,1,res/images/4465.jpg,train,res/dataset/train/fake/4465.jpg
4466.jpg,0,res/images/4466.jpg,valid,res/dataset/valid/real/4466.jpg
4467.jpg,1,res/images/4467.jpg,valid,res/dataset/valid/fake/4467.jpg
4468.jpg,1,res/images/4468.jpg,train,res/dataset/train/fake/4468.jpg
4469.jpg,1,res/images/4469.jpg,valid,res/dataset/valid/fake/4469.jpg
4470.jpg,1,res/images/4470.jpg,train,res/dataset/train/fake/4470.jpg
4471.jpg,1,res/images/4471.jpg,train,res/dataset/train/fake/4471.jpg
4472.jpg,1,res/images/4472.jpg,train,res/dataset/train/fake/4472.jpg
4473.jpg,1,res/images/4473.jpg,train,res/dataset/train/fake/4473.jpg
4474.jpg,1,res/images/4474.jpg,train,res/dataset/train/fake/4474.jpg
4475.jpg,1,res/images/4475.jpg,train,res/dataset/train/fake/4475.jpg
4476.jpg,1,res/images/4476.jpg,train,res/dataset/train/fake/4476.jpg
4477.jpg,0,res/images/4477.jpg,train,res/dataset/train/real/4477.jpg
4478.jpg,0,res/images/4478.jpg,train,res/dataset/train/real/4478.jpg
4479.jpg,1,res/images/4479.jpg,train,res/dataset/train/fake/4479.jpg
4480.jpg,1,res/images/4480.jpg,train,res/dataset/train/fake/4480.jpg
4481.jpg,1,res/images/4481.jpg,train,res/dataset/train/fake/4481.jpg
4482.jpg,1,res/images/4482.jpg,train,res/dataset/train/fake/4482.jpg
4483.jpg,1,res/images/4483.jpg,train,res/dataset/train/fake/4483.jpg
4484.jpg,0,res/images/4484.jpg,test,res/dataset/test/real/4484.jpg
4485.jpg,1,res/images/4485.jpg,train,res/dataset/train/fake/4485.jpg
4486.jpg,1,res/images/4486.jpg,test,res/dataset/test/fake/4486.jpg
4487.jpg,1,res/images/4487.jpg,test,res/dataset/test/fake/4487.jpg
4488.jpg,0,res/images/4488.jpg,test,res/dataset/test/real/4488.jpg
4489.jpg,1,res/images/4489.jpg,valid,res/dataset/valid/fake/4489.jpg
4490.jpg,1,res/images/4490.jpg,valid,res/dataset/valid/fake/4490.jpg
4491.jpg,0,res/images/4491.jpg,train,res/dataset/train/real/4491.jpg
4492.jpg,1,res/images/4492.jpg,train,res/dataset/train/fake/4492.jpg
4493.jpg,1,res/images/4493.jpg,valid,res/dataset/valid/fake/4493.jpg
4494.jpg,1,res/images/4494.jpg,train,res/dataset/train/fake/4494.jpg
4495.jpg,0,res/images/4495.jpg,train,res/dataset/train/real/4495.jpg
4496.jpg,1,res/images/4496.jpg,train,res/dataset/train/fake/4496.jpg
4497.jpg,1,res/images/4497.jpg,train,res/dataset/train/fake/4497.jpg
4498.jpg,1,res/images/4498.jpg,train,res/dataset/train/fake/4498.jpg
4499.jpg,1,res/images/4499.jpg,train,res/dataset/train/fake/4499.jpg
4500.jpg,1,res/images/4500.jpg,train,res/dataset/train/fake/4500.jpg
4501.jpg,0,res/images/4501.jpg,train,res/dataset/train/real/4501.jpg
4502.jpg,1,res/images/4502.jpg,train,res/dataset/train/fake/4502.jpg
4503.jpg,0,res/images/4503.jpg,train,res/dataset/train/real/4503.jpg
4504.jpg,1,res/images/4504.jpg,train,res/dataset/train/fake/4504.jpg
4505.jpg,1,res/images/4505.jpg,valid,res/dataset/valid/fake/4505.jpg
4506.jpg,1,res/images/4506.jpg,train,res/dataset/train/fake/4506.jpg
4507.jpg,1,res/images/4507.jpg,train,res/dataset/train/fake/4507.jpg
4508.jpg,1,res/images/4508.jpg,valid,res/dataset/valid/fake/4508.jpg
4509.jpg,1,res/images/4509.jpg,train,res/dataset/train/fake/4509.jpg
4510.jpg,0,res/images/4510.jpg,train,res/dataset/train/real/4510.jpg
4511.jpg,1,res/images/4511.jpg,valid,res/dataset/valid/fake/4511.jpg
4512.jpg,0,res/images/4512.jpg,train,res/dataset/train/real/4512.jpg
4513.jpg,1,res/images/4513.jpg,valid,res/dataset/valid/fake/4513.jpg
4514.jpg,1,res/images/4514.jpg,test,res/dataset/test/fake/4514.jpg
4515.jpg,0,res/images/4515.jpg,train,res/dataset/train/real/4515.jpg
4516.jpg,1,res/images/4516.jpg,valid,res/dataset/valid/fake/4516.jpg
4517.jpg,0,res/images/4517.jpg,train,res/dataset/train/real/4517.jpg
4518.jpg,1,res/images/4518.jpg,train,res/dataset/train/fake/4518.jpg
4519.jpg,1,res/images/4519.jpg,train,res/dataset/train/fake/4519.jpg
4520.jpg,1,res/images/4520.jpg,train,res/dataset/train/fake/4520.jpg
4521.jpg,1,res/images/4521.jpg,valid,res/dataset/valid/fake/4521.jpg
4522.jpg,0,res/images/4522.jpg,train,res/dataset/train/real/4522.jpg
4523.jpg,0,res/images/4523.jpg,test,res/dataset/test/real/4523.jpg
4524.jpg,1,res/images/4524.jpg,train,res/dataset/train/fake/4524.jpg
4525.jpg,1,res/images/4525.jpg,train,res/dataset/train/fake/4525.jpg
4526.jpg,1,res/images/4526.jpg,train,res/dataset/train/fake/4526.jpg
4527.jpg,1,res/images/4527.jpg,test,res/dataset/test/fake/4527.jpg
4528.jpg,1,res/images/4528.jpg,train,res/dataset/train/fake/4528.jpg
4529.jpg,0,res/images/4529.jpg,train,res/dataset/train/real/4529.jpg
4530.jpg,0,res/images/4530.jpg,train,res/dataset/train/real/4530.jpg
4531.jpg,1,res/images/4531.jpg,train,res/dataset/train/fake/4531.jpg
4532.jpg,0,res/images/4532.jpg,train,res/dataset/train/real/4532.jpg
4533.jpg,1,res/images/4533.jpg,train,res/dataset/train/fake/4533.jpg
4534.jpg,0,res/images/4534.jpg,train,res/dataset/train/real/4534.jpg
4535.jpg,0,res/images/4535.jpg,train,res/dataset/train/real/4535.jpg
4536.jpg,1,res/images/4536.jpg,train,res/dataset/train/fake/4536.jpg
4537.jpg,1,res/images/4537.jpg,train,res/dataset/train/fake/4537.jpg
4538.jpg,1,res/images/4538.jpg,valid,res/dataset/valid/fake/4538.jpg
4539.jpg,0,res/images/4539.jpg,train,res/dataset/train/real/4539.jpg
4540.jpg,0,res/images/4540.jpg,train,res/dataset/train/real/4540.jpg
4541.jpg,1,res/images/4541.jpg,train,res/dataset/train/fake/4541.jpg
4542.jpg,1,res/images/4542.jpg,train,res/dataset/train/fake/4542.jpg
4543.jpg,1,res/images/4543.jpg,train,res/dataset/train/fake/4543.jpg
4544.jpg,1,res/images/4544.jpg,test,res/dataset/test/fake/4544.jpg
4545.jpg,1,res/images/4545.jpg,train,res/dataset/train/fake/4545.jpg
4546.jpg,1,res/images/4546.jpg,train,res/dataset/train/fake/4546.jpg
4547.jpg,0,res/images/4547.jpg,train,res/dataset/train/real/4547.jpg
4548.jpg,0,res/images/4548.jpg,train,res/dataset/train/real/4548.jpg
4549.jpg,1,res/images/4549.jpg,test,res/dataset/test/fake/4549.jpg
4550.jpg,1,res/images/4550.jpg,valid,res/dataset/valid/fake/4550.jpg
4551.jpg,0,res/images/4551.jpg,train,res/dataset/train/real/4551.jpg
4552.jpg,1,res/images/4552.jpg,train,res/dataset/train/fake/4552.jpg
4553.jpg,1,res/images/4553.jpg,train,res/dataset/train/fake/4553.jpg
4554.jpg,0,res/images/4554.jpg,test,res/dataset/test/real/4554.jpg
4555.jpg,1,res/images/4555.jpg,valid,res/dataset/valid/fake/4555.jpg
4556.jpg,0,res/images/4556.jpg,train,res/dataset/train/real/4556.jpg
4557.jpg,1,res/images/4557.jpg,train,res/dataset/train/fake/4557.jpg
4558.jpg,0,res/images/4558.jpg,test,res/dataset/test/real/4558.jpg
4559.jpg,0,res/images/4559.jpg,train,res/dataset/train/real/4559.jpg
4560.jpg,0,res/images/4560.jpg,train,res/dataset/train/real/4560.jpg
4561.jpg,0,res/images/4561.jpg,test,res/dataset/test/real/4561.jpg
4562.jpg,1,res/images/4562.jpg,train,res/dataset/train/fake/4562.jpg
4563.jpg,1,res/images/4563.jpg,train,res/dataset/train/fake/4563.jpg
4564.jpg,0,res/images/4564.jpg,train,res/dataset/train/real/4564.jpg
4565.jpg,1,res/images/4565.jpg,train,res/dataset/train/fake/4565.jpg
4566.jpg,1,res/images/4566.jpg,train,res/dataset/train/fake/4566.jpg
4567.jpg,0,res/images/4567.jpg,train,res/dataset/train/real/4567.jpg
4568.jpg,0,res/images/4568.jpg,train,res/dataset/train/real/4568.jpg
4569.jpg,0,res/images/4569.jpg,train,res/dataset/train/real/4569.jpg
4570.jpg,0,res/images/4570.jpg,valid,res/dataset/valid/real/4570.jpg
4571.jpg,1,res/images/4571.jpg,train,res/dataset/train/fake/4571.jpg
4572.jpg,1,res/images/4572.jpg,train,res/dataset/train/fake/4572.jpg
4573.jpg,1,res/images/4573.jpg,train,res/dataset/train/fake/4573.jpg
4574.jpg,1,res/images/4574.jpg,train,res/dataset/train/fake/4574.jpg
4575.jpg,0,res/images/4575.jpg,train,res/dataset/train/real/4575.jpg
4576.jpg,1,res/images/4576.jpg,valid,res/dataset/valid/fake/4576.jpg
4577.jpg,0,res/images/4577.jpg,train,res/dataset/train/real/4577.jpg
4578.jpg,0,res/images/4578.jpg,test,res/dataset/test/real/4578.jpg
4579.jpg,0,res/images/4579.jpg,train,res/dataset/train/real/4579.jpg
4580.jpg,0,res/images/4580.jpg,train,res/dataset/train/real/4580.jpg
4581.jpg,1,res/images/4581.jpg,train,res/dataset/train/fake/4581.jpg
4582.jpg,1,res/images/4582.jpg,train,res/dataset/train/fake/4582.jpg
4583.jpg,1,res/images/4583.jpg,train,res/dataset/train/fake/4583.jpg
4584.jpg,1,res/images/4584.jpg,train,res/dataset/train/fake/4584.jpg
4585.jpg,1,res/images/4585.jpg,train,res/dataset/train/fake/4585.jpg
4586.jpg,0,res/images/4586.jpg,train,res/dataset/train/real/4586.jpg
4587.jpg,1,res/images/4587.jpg,train,res/dataset/train/fake/4587.jpg
4588.jpg,1,res/images/4588.jpg,train,res/dataset/train/fake/4588.jpg
4589.jpg,1,res/images/4589.jpg,train,res/dataset/train/fake/4589.jpg
4590.jpg,0,res/images/4590.jpg,train,res/dataset/train/real/4590.jpg
4591.jpg,1,res/images/4591.jpg,test,res/dataset/test/fake/4591.jpg
4592.jpg,1,res/images/4592.jpg,train,res/dataset/train/fake/4592.jpg
4593.jpg,1,res/images/4593.jpg,test,res/dataset/test/fake/4593.jpg
4594.jpg,1,res/images/4594.jpg,train,res/dataset/train/fake/4594.jpg
4595.jpg,1,res/images/4595.jpg,train,res/dataset/train/fake/4595.jpg
4596.jpg,0,res/images/4596.jpg,test,res/dataset/test/real/4596.jpg
4597.jpg,0,res/images/4597.jpg,train,res/dataset/train/real/4597.jpg
4598.jpg,0,res/images/4598.jpg,train,res/dataset/train/real/4598.jpg
4599.jpg,0,res/images/4599.jpg,train,res/dataset/train/real/4599.jpg
4600.jpg,1,res/images/4600.jpg,test,res/dataset/test/fake/4600.jpg
4601.jpg,0,res/images/4601.jpg,train,res/dataset/train/real/4601.jpg
4602.jpg,1,res/images/4602.jpg,train,res/dataset/train/fake/4602.jpg
4603.jpg,0,res/images/4603.jpg,train,res/dataset/train/real/4603.jpg
4604.jpg,0,res/images/4604.jpg,train,res/dataset/train/real/4604.jpg
4605.jpg,0,res/images/4605.jpg,train,res/dataset/train/real/4605.jpg
4606.jpg,1,res/images/4606.jpg,valid,res/dataset/valid/fake/4606.jpg
4607.jpg,0,res/images/4607.jpg,valid,res/dataset/valid/real/4607.jpg
4608.jpg,0,res/images/4608.jpg,train,res/dataset/train/real/4608.jpg
4609.jpg,0,res/images/4609.jpg,valid,res/dataset/valid/real/4609.jpg
4610.jpg,0,res/images/4610.jpg,train,res/dataset/train/real/4610.jpg
4611.jpg,1,res/images/4611.jpg,train,res/dataset/train/fake/4611.jpg
4612.jpg,0,res/images/4612.jpg,train,res/dataset/train/real/4612.jpg
4613.jpg,1,res/images/4613.jpg,train,res/dataset/train/fake/4613.jpg
4614.jpg,0,res/images/4614.jpg,valid,res/dataset/valid/real/4614.jpg
4615.jpg,1,res/images/4615.jpg,train,res/dataset/train/fake/4615.jpg
4616.jpg,1,res/images/4616.jpg,train,res/dataset/train/fake/4616.jpg
4617.jpg,1,res/images/4617.jpg,train,res/dataset/train/fake/4617.jpg
4618.jpg,1,res/images/4618.jpg,train,res/dataset/train/fake/4618.jpg
4619.jpg,1,res/images/4619.jpg,train,res/dataset/train/fake/4619.jpg
4620.jpg,1,res/images/4620.jpg,train,res/dataset/train/fake/4620.jpg
4621.jpg,0,res/images/4621.jpg,train,res/dataset/train/real/4621.jpg
4622.jpg,1,res/images/4622.jpg,train,res/dataset/train/fake/4622.jpg
4623.jpg,1,res/images/4623.jpg,train,res/dataset/train/fake/4623.jpg
4624.jpg,0,res/images/4624.jpg,train,res/dataset/train/real/4624.jpg
4625.jpg,0,res/images/4625.jpg,train,res/dataset/train/real/4625.jpg
4626.jpg,1,res/images/4626.jpg,train,res/dataset/train/fake/4626.jpg
4627.jpg,1,res/images/4627.jpg,test,res/dataset/test/fake/4627.jpg
4628.jpg,0,res/images/4628.jpg,train,res/dataset/train/real/4628.jpg
4629.jpg,0,res/images/4629.jpg,train,res/dataset/train/real/4629.jpg
4630.jpg,0,res/images/4630.jpg,train,res/dataset/train/real/4630.jpg
4631.jpg,1,res/images/4631.jpg,valid,res/dataset/valid/fake/4631.jpg
4632.jpg,0,res/images/4632.jpg,train,res/dataset/train/real/4632.jpg
4633.jpg,1,res/images/4633.jpg,train,res/dataset/train/fake/4633.jpg
4634.jpg,0,res/images/4634.jpg,train,res/dataset/train/real/4634.jpg
4635.jpg,0,res/images/4635.jpg,train,res/dataset/train/real/4635.jpg
4636.jpg,1,res/images/4636.jpg,train,res/dataset/train/fake/4636.jpg
4637.jpg,1,res/images/4637.jpg,train,res/dataset/train/fake/4637.jpg
4638.jpg,1,res/images/4638.jpg,train,res/dataset/train/fake/4638.jpg
4639.jpg,0,res/images/4639.jpg,test,res/dataset/test/real/4639.jpg
4640.jpg,0,res/images/4640.jpg,train,res/dataset/train/real/4640.jpg
4641.jpg,1,res/images/4641.jpg,train,res/dataset/train/fake/4641.jpg
4642.jpg,0,res/images/4642.jpg,train,res/dataset/train/real/4642.jpg
4643.jpg,0,res/images/4643.jpg,train,res/dataset/train/real/4643.jpg
4644.jpg,0,res/images/4644.jpg,train,res/dataset/train/real/4644.jpg
4645.jpg,0,res/images/4645.jpg,train,res/dataset/train/real/4645.jpg
4646.jpg,1,res/images/4646.jpg,train,res/dataset/train/fake/4646.jpg
4647.jpg,1,res/images/4647.jpg,train,res/dataset/train/fake/4647.jpg
4648.jpg,1,res/images/4648.jpg,train,res/dataset/train/fake/4648.jpg
4649.jpg,0,res/images/4649.jpg,train,res/dataset/train/real/4649.jpg
4650.jpg,0,res/images/4650.jpg,train,res/dataset/train/real/4650.jpg
4651.jpg,0,res/images/4651.jpg,train,res/dataset/train/real/4651.jpg
4652.jpg,1,res/images/4652.jpg,train,res/dataset/train/fake/4652.jpg
4653.jpg,0,res/images/4653.jpg,train,res/dataset/train/real/4653.jpg
4654.jpg,0,res/images/4654.jpg,train,res/dataset/train/real/4654.jpg
4655.jpg,0,res/images/4655.jpg,train,res/dataset/train/real/4655.jpg
4656.jpg,1,res/images/4656.jpg,train,res/dataset/train/fake/4656.jpg
4657.jpg,1,res/images/4657.jpg,train,res/dataset/train/fake/4657.jpg
4658.jpg,1,res/images/4658.jpg,train,res/dataset/train/fake/4658.jpg
4659.jpg,0,res/images/4659.jpg,valid,res/dataset/valid/real/4659.jpg
4660.jpg,0,res/images/4660.jpg,test,res/dataset/test/real/4660.jpg
4661.jpg,0,res/images/4661.jpg,valid,res/dataset/valid/real/4661.jpg
4662.jpg,1,res/images/4662.jpg,train,res/dataset/train/fake/4662.jpg
4663.jpg,1,res/images/4663.jpg,train,res/dataset/train/fake/4663.jpg
